,OrderId,Date,MinTime,MaxTime,Symbol,Segment,AvgExecPx,ExecQty,TradeType,Sign
1015,1000000001565248,02/12/2021,2021-02-12 09:30:00,2021-02-12 09:30:00,BSE,NSE_CASH,1676.0,100,Buy,1
1016,1000000001847969,02/12/2021,2021-02-12 09:31:00,2021-02-12 09:31:00,BSE,NSE_CASH,1667.0,100,Sell,-1
1017,1000000002763449,02/12/2021,2021-02-12 09:43:00,2021-02-12 09:43:00,BSE,NSE_CASH,1672.933,100,Buy,1
1018,1000000002734181,02/12/2021,2021-02-12 09:43:00,2021-02-12 09:43:00,BSE,NSE_CASH,1674.3425,100,Buy,1
1019,1000000002794455,02/12/2021,2021-02-12 10:01:00,2021-02-12 10:01:00,BSE,NSE_CASH,1725.0,100,Sell,-1
1020,1000000000165570,03/12/2021,2021-03-12 09:16:00,2021-03-12 09:16:00,BSE,NSE_CASH,1926.15,50,Buy,1
1021,1000000000936942,03/12/2021,2021-03-12 09:22:00,2021-03-12 09:22:00,BSE,NSE_CASH,1892.95,50,Buy,1
1022,1000000001323005,03/12/2021,2021-03-12 09:24:00,2021-03-12 09:24:00,BSE,NSE_CASH,1875.0,10,Buy,1
1023,1000000002518639,03/12/2021,2021-03-12 09:37:00,2021-03-12 09:37:00,BSE,NSE_CASH,1882.279090909091,110,Sell,-1
1024,1000000002543167,03/12/2021,2021-03-12 09:38:00,2021-03-12 09:38:00,BSE,NSE_CASH,1885.0,100,Sell,-1
1025,1000000004624953,03/12/2021,2021-03-12 10:08:00,2021-03-12 10:08:00,BSE,NSE_CASH,1876.3,5,Sell,-1
1026,1000000007956220,03/12/2021,2021-03-12 11:25:00,2021-03-12 11:25:00,BSE,NSE_CASH,1896.2357142857143,105,Buy,1
1027,1000000007975827,03/12/2021,2021-03-12 11:26:00,2021-03-12 11:26:00,BSE,NSE_CASH,1898.8404999999998,100,Buy,1
1028,1000000008986823,03/12/2021,2021-03-12 11:54:00,2021-03-12 11:54:00,BSE,NSE_CASH,1876.6294736842103,95,Sell,-1
1029,1000000008967681,03/12/2021,2021-03-12 11:54:00,2021-03-12 11:54:00,BSE,NSE_CASH,1877.2875,100,Sell,-1
1030,1000000009726306,03/12/2021,2021-03-12 12:26:00,2021-03-12 12:26:00,BSE,NSE_CASH,1855.5,95,Buy,1
1031,1000000012559140,03/12/2021,2021-03-12 13:33:00,2021-03-12 13:33:00,BSE,NSE_CASH,1881.0,100,Buy,1
1032,1000000012590596,03/12/2021,2021-03-12 13:38:00,2021-03-12 13:38:00,BSE,NSE_CASH,1867.42,100,Sell,-1
1033,1100000000466307,06/12/2021,2021-06-12 09:17:00,2021-06-12 09:17:00,ELGIEQUIP,NSE_CASH,301.9,300,Sell,-1
1034,1100000000698262,06/12/2021,2021-06-12 09:23:00,2021-06-12 09:23:00,ELGIEQUIP,NSE_CASH,296.6,300,Buy,1
1035,1200000000517904,07/12/2021,2021-07-12 09:16:00,2021-07-12 09:17:00,LAOPALA,NSE_CASH,379.5,200,Sell,-1
1036,1200000000583698,07/12/2021,2021-07-12 09:19:00,2021-07-12 09:19:00,LAOPALA,NSE_CASH,378.64725,200,Buy,1
1037,1200000001316011,07/12/2021,2021-07-12 09:23:00,2021-07-12 09:23:00,LAOPALA,NSE_CASH,378.0,200,Buy,1
1038,1200000001419399,07/12/2021,2021-07-12 09:39:00,2021-07-12 09:39:00,LAOPALA,NSE_CASH,379.8585,200,Sell,-1
1039,1200000003155783,07/12/2021,2021-07-12 09:41:00,2021-07-12 09:41:00,LAOPALA,NSE_CASH,385.1818,250,Sell,-1
1040,1200000003079275,07/12/2021,2021-07-12 09:41:00,2021-07-12 09:41:00,LAOPALA,NSE_CASH,382.2,250,Buy,1
1041,1200000003317240,07/12/2021,2021-07-12 09:45:00,2021-07-12 09:45:00,LAOPALA,NSE_CASH,388.362987012987,385,Buy,1
1042,1200000003595653,07/12/2021,2021-07-12 10:37:00,2021-07-12 10:37:00,LAOPALA,NSE_CASH,388.6633766233765,385,Sell,-1
1043,1200000006645087,07/12/2021,2021-07-12 10:40:00,2021-07-12 10:41:00,LAOPALA,NSE_CASH,389.5,400,Buy,1
1044,1200000006843901,07/12/2021,2021-07-12 10:44:00,2021-07-12 10:44:00,LAOPALA,NSE_CASH,388.734625,400,Sell,-1
1045,1000000000160919,08/12/2021,2021-08-12 09:19:00,2021-08-12 09:20:00,BSE,NSE_CASH,1981.8588888888887,90,Buy,1
1046,1000000001006486,08/12/2021,2021-08-12 09:45:00,2021-08-12 09:45:00,BSE,NSE_CASH,1968.3,56,Sell,-1
1047,1000000002676501,08/12/2021,2021-08-12 09:46:00,2021-08-12 09:46:00,BSE,NSE_CASH,1971.5808823529412,34,Sell,-1
1048,1000000002706034,08/12/2021,2021-08-12 09:47:00,2021-08-12 09:47:00,BSE,NSE_CASH,1973.65,50,Sell,-1
1049,1000000002765769,08/12/2021,2021-08-12 09:55:00,2021-08-12 09:55:00,BSE,NSE_CASH,1967.6,50,Buy,1
1050,1000000003206555,08/12/2021,2021-08-12 09:56:00,2021-08-12 09:56:00,BSE,NSE_CASH,1969.2,50,Sell,-1
1051,1000000003274051,08/12/2021,2021-08-12 09:57:00,2021-08-12 09:57:00,BSE,NSE_CASH,1970.9012500000001,40,Sell,-1
1052,1000000003332661,08/12/2021,2021-08-12 10:25:00,2021-08-12 10:25:00,BSE,NSE_CASH,1981.5,90,Buy,1
1053,1000000004788612,08/12/2021,2021-08-12 10:26:00,2021-08-12 10:26:00,BSE,NSE_CASH,1982.55,90,Buy,1
1054,1000000004981936,08/12/2021,2021-08-12 10:30:00,2021-08-12 10:30:00,BSE,NSE_CASH,1993.0,45,Buy,1
1055,1000000004840465,08/12/2021,2021-08-12 10:30:00,2021-08-12 10:30:00,BSE,NSE_CASH,1994.0,45,Sell,-1
1056,1000000005566674,08/12/2021,2021-08-12 10:42:00,2021-08-12 10:42:00,BSE,NSE_CASH,2010.0,45,Sell,-1
1057,1000000005586574,08/12/2021,2021-08-12 10:44:00,2021-08-12 10:44:00,BSE,NSE_CASH,2005.0,45,Sell,-1
1058,1000000005714093,08/12/2021,2021-08-12 10:45:00,2021-08-12 10:45:00,BSE,NSE_CASH,2017.8,90,Buy,1
1059,1000000005730571,08/12/2021,2021-08-12 10:46:00,2021-08-12 10:46:00,BSE,NSE_CASH,2031.5,90,Sell,-1
1060,1000000005867369,08/12/2021,2021-08-12 10:49:00,2021-08-12 10:49:00,BSE,NSE_CASH,2042.7005555555554,90,Buy,1
1061,1000000005933392,08/12/2021,2021-08-12 10:50:00,2021-08-12 10:50:00,BSE,NSE_CASH,2050.127222222222,90,Sell,-1
1062,1300000000586993,09/12/2021,2021-09-12 09:17:00,2021-09-12 09:17:00,WHIRLPOOL,NSE_CASH,1900.45,100,Buy,1
1063,1300000007455991,09/12/2021,2021-09-12 10:48:00,2021-09-12 10:48:00,WHIRLPOOL,NSE_CASH,1896.9790000000003,100,Sell,-1
1064,1000000006325564,09/12/2021,2021-09-12 11:05:00,2021-09-12 11:05:00,BSE,NSE_CASH,2049.0,96,Buy,1
1065,1000000006522982,09/12/2021,2021-09-12 11:16:00,2021-09-12 11:16:00,BSE,NSE_CASH,2040.0,96,Sell,-1
1066,1000000011282125,09/12/2021,2021-09-12 13:43:00,2021-09-12 13:44:00,BSE,NSE_CASH,2058.0,95,Buy,1
1067,1000000011965513,09/12/2021,2021-09-12 14:08:00,2021-09-12 14:08:00,BSE,NSE_CASH,2045.0,95,Sell,-1
1068,1000000000356934,10/12/2021,2021-10-12 09:16:00,2021-10-12 09:16:00,BSE,NSE_CASH,2047.9477777777784,90,Sell,-1
1069,1000000000640922,10/12/2021,2021-10-12 09:18:00,2021-10-12 09:18:00,BSE,NSE_CASH,2064.944705882353,85,Buy,1
1070,1000000000426378,10/12/2021,2021-10-12 09:18:00,2021-10-12 09:18:00,BSE,NSE_CASH,2058.391666666667,90,Buy,1
1071,1000000000715867,10/12/2021,2021-10-12 09:19:00,2021-10-12 09:19:00,BSE,NSE_CASH,2068.3611764705884,85,Sell,-1
1072,1000000000802480,10/12/2021,2021-10-12 09:21:00,2021-10-12 09:21:00,BSE,NSE_CASH,2076.15,89,Buy,1
1073,1000000001013377,10/12/2021,2021-10-12 09:22:00,2021-10-12 09:22:00,BSE,NSE_CASH,2082.0,47,Sell,-1
1074,1000000001070686,10/12/2021,2021-10-12 09:24:00,2021-10-12 09:24:00,BSE,NSE_CASH,2075.25,47,Buy,1
1075,1000000001779855,10/12/2021,2021-10-12 09:45:00,2021-10-12 09:45:00,BSE,NSE_CASH,2118.0,47,Sell,-1
1076,1000000002927342,10/12/2021,2021-10-12 09:47:00,2021-10-12 09:47:00,BSE,NSE_CASH,2111.891666666667,42,Sell,-1
1077,1000000003013631,10/12/2021,2021-10-12 09:50:00,2021-10-12 09:50:00,BSE,NSE_CASH,2107.2,40,Buy,1
1078,1000000003553906,10/12/2021,2021-10-12 09:56:00,2021-10-12 09:56:00,BSE,NSE_CASH,2108.0,40,Sell,-1
1079,1000000003159878,10/12/2021,2021-10-12 09:59:00,2021-10-12 09:59:00,BSE,NSE_CASH,2115.6675000000005,40,Buy,1
1080,1000000003759561,10/12/2021,2021-10-12 09:59:00,2021-10-12 09:59:00,BSE,NSE_CASH,2110.0,40,Sell,-1
1081,1000000003698062,10/12/2021,2021-10-12 10:01:00,2021-10-12 10:01:00,BSE,NSE_CASH,2103.65,40,Buy,1
1082,1000000003792828,10/12/2021,2021-10-12 10:05:00,2021-10-12 10:05:00,BSE,NSE_CASH,2097.1,42,Buy,1
1083,1000000004228213,10/12/2021,2021-10-12 10:08:00,2021-10-12 10:08:00,BSE,NSE_CASH,2124.1464285714287,42,Sell,-1
1084,1000000004300549,10/12/2021,2021-10-12 10:09:00,2021-10-12 10:09:00,BSE,NSE_CASH,2136.6375,40,Buy,1
1085,1000000004322716,10/12/2021,2021-10-12 10:11:00,2021-10-12 10:11:00,BSE,NSE_CASH,2129.0,40,Sell,-1
1086,1000000004637789,10/12/2021,2021-10-12 10:18:00,2021-10-12 10:18:00,BSE,NSE_CASH,2137.94,40,Sell,-1
1087,1300000001316665,13/12/2021,2021-12-13 09:22:00,2021-12-13 09:22:00,SBICARD,NSE_CASH,927.8,100,Buy,1
1088,1000000003237922,13/12/2021,2021-12-13 09:51:00,2021-12-13 09:51:00,APLAPOLLO,NSE_CASH,1018.0,90,Buy,1
1089,1300000001404444,13/12/2021,2021-12-13 09:53:00,2021-12-13 09:53:00,SBICARD,NSE_CASH,928.7985000000001,100,Sell,-1
1090,1300000005612080,13/12/2021,2021-12-13 10:06:00,2021-12-13 10:06:00,SBICARD,NSE_CASH,927.0,100,Sell,-1
1091,1000000003269888,13/12/2021,2021-12-13 10:13:00,2021-12-13 10:13:00,APLAPOLLO,NSE_CASH,1015.0022222222221,45,Sell,-1
1092,1000000004386254,13/12/2021,2021-12-13 10:16:00,2021-12-13 10:16:00,APLAPOLLO,NSE_CASH,1015.6088888888889,45,Sell,-1
1093,1000000004594459,13/12/2021,2021-12-13 10:18:00,2021-12-13 10:18:00,BSE,NSE_CASH,2142.1319999999996,50,Buy,1
1094,1300000006539188,13/12/2021,2021-12-13 10:19:00,2021-12-13 10:19:00,SBICARD,NSE_CASH,928.306,100,Buy,1
1095,1000000004670780,13/12/2021,2021-12-13 10:19:00,2021-12-13 10:19:00,BSE,NSE_CASH,2134.494680851064,47,Buy,1
1096,1000000005373144,13/12/2021,2021-12-13 10:53:00,2021-12-13 10:53:00,BSE,NSE_CASH,2178.552380952381,42,Sell,-1
1097,1000000006096063,13/12/2021,2021-12-13 10:54:00,2021-12-13 10:54:00,BSE,NSE_CASH,2174.5,42,Buy,1
1098,1000000006307705,13/12/2021,2021-12-13 11:00:00,2021-12-13 11:00:00,BSE,NSE_CASH,2160.0,97,Buy,1
1099,1000000006277613,13/12/2021,2021-12-13 11:00:00,2021-12-13 11:00:00,BSE,NSE_CASH,2161.903608247423,97,Sell,-1
1100,1000000006412188,13/12/2021,2021-12-13 11:03:00,2021-12-13 11:03:00,BSE,NSE_CASH,2153.9733333333334,45,Buy,1
1101,1000000006400781,13/12/2021,2021-12-13 11:03:00,2021-12-13 11:03:00,BSE,NSE_CASH,2148.2314432989688,97,Sell,-1
1102,1000000006424363,13/12/2021,2021-12-13 11:44:00,2021-12-13 11:44:00,BSE,NSE_CASH,2149.0,42,Buy,1
1103,1000000007960400,13/12/2021,2021-12-13 11:52:00,2021-12-13 11:52:00,BSE,NSE_CASH,2144.0,87,Sell,-1
1104,1000000009081333,13/12/2021,2021-12-13 12:25:00,2021-12-13 12:25:00,BSE,NSE_CASH,2132.0,95,Sell,-1
1105,1000000009131165,13/12/2021,2021-12-13 12:26:00,2021-12-13 12:26:00,BSE,NSE_CASH,2125.5357894736844,95,Buy,1
1106,1000000009156713,13/12/2021,2021-12-13 12:26:00,2021-12-13 12:26:00,BSE,NSE_CASH,2115.25,95,Sell,-1
1107,1000000009211427,13/12/2021,2021-12-13 12:57:00,2021-12-13 12:57:00,BSE,NSE_CASH,2100.1,45,Buy,1
1108,1000000009300427,13/12/2021,2021-12-13 12:59:00,2021-12-13 12:59:00,BSE,NSE_CASH,2094.75,40,Buy,1
1109,1000000010964566,13/12/2021,2021-12-13 13:02:00,2021-12-13 13:02:00,BSE,NSE_CASH,2105.415,10,Buy,1
1110,1000000000184913,14/12/2021,2021-12-14 09:16:00,2021-12-14 09:16:00,BSE,NSE_CASH,2119.9425,100,Buy,1
1111,1000000000484819,14/12/2021,2021-12-14 09:33:00,2021-12-14 09:33:00,BSE,NSE_CASH,2140.0,50,Sell,-1
1112,1000000002352225,14/12/2021,2021-12-14 09:34:00,2021-12-14 09:34:00,BSE,NSE_CASH,2139.9,50,Sell,-1
1113,1000000002468008,14/12/2021,2021-12-14 09:35:00,2021-12-14 09:35:00,BSE,NSE_CASH,2133.0,50,Buy,1
1114,1000000002533533,14/12/2021,2021-12-14 09:36:00,2021-12-14 09:36:00,BSE,NSE_CASH,2133.777,50,Sell,-1
1115,1000000002688341,14/12/2021,2021-12-14 09:38:00,2021-12-14 09:38:00,BSE,NSE_CASH,2138.0110000000004,100,Buy,1
1116,1000000002669199,14/12/2021,2021-12-14 09:38:00,2021-12-14 09:38:00,BSE,NSE_CASH,2133.1195000000002,100,Sell,-1
1117,1000000002754843,14/12/2021,2021-12-14 09:39:00,2021-12-14 09:39:00,BSE,NSE_CASH,2138.0,50,Sell,-1
1118,1000000002791103,14/12/2021,2021-12-14 09:47:00,2021-12-14 09:47:00,BSE,NSE_CASH,2139.712,50,Buy,1
1119,1000000003338094,14/12/2021,2021-12-14 09:48:00,2021-12-14 09:48:00,BSE,NSE_CASH,2141.4065,100,Buy,1
1120,1000000003546934,14/12/2021,2021-12-14 09:52:00,2021-12-14 09:52:00,BSE,NSE_CASH,2148.2180000000003,50,Sell,-1
1121,1000000003597875,14/12/2021,2021-12-14 09:53:00,2021-12-14 09:53:00,BSE,NSE_CASH,2151.869,50,Sell,-1
1122,1200000000308190,15/12/2021,2021-12-15 09:15:00,2021-12-15 09:15:00,LUPIN,NSE_CASH,938.0,200,Sell,-1
1123,1200000000194817,15/12/2021,2021-12-15 09:15:00,2021-12-15 09:15:00,LUPIN,NSE_CASH,942.0,200,Buy,1
1124,1200000000404917,15/12/2021,2021-12-15 09:16:00,2021-12-15 09:16:00,LUPIN,NSE_CASH,934.117,200,Sell,-1
1125,1200000000437783,15/12/2021,2021-12-15 09:42:00,2021-12-15 09:42:00,LUPIN,NSE_CASH,925.0,100,Buy,1
1126,1200000004233834,15/12/2021,2021-12-15 09:57:00,2021-12-15 09:57:00,LUPIN,NSE_CASH,928.4597500000001,200,Buy,1
1127,1200000000687623,15/12/2021,2021-12-15 09:57:00,2021-12-15 09:57:00,LUPIN,NSE_CASH,928.4245000000001,100,Buy,1
1128,1200000004407900,15/12/2021,2021-12-15 10:04:00,2021-12-15 10:04:00,LUPIN,NSE_CASH,925.15,100,Sell,-1
1129,1200000004661786,15/12/2021,2021-12-15 10:07:00,2021-12-15 10:07:00,LUPIN,NSE_CASH,927.55,140,Buy,1
1130,1200000005003347,15/12/2021,2021-12-15 10:14:00,2021-12-15 10:14:00,LUPIN,NSE_CASH,927.7,100,Sell,-1
1131,1000000004690569,15/12/2021,2021-12-15 10:15:00,2021-12-15 10:15:00,BSE,NSE_CASH,2350.98125,40,Buy,1
1132,1000000005311840,15/12/2021,2021-12-15 10:27:00,2021-12-15 10:27:00,BSE,NSE_CASH,2350.1,40,Buy,1
1133,1000000005281647,15/12/2021,2021-12-15 10:27:00,2021-12-15 10:27:00,BSE,NSE_CASH,2351.05,40,Sell,-1
1134,1000000005398088,15/12/2021,2021-12-15 10:29:00,2021-12-15 10:29:00,BSE,NSE_CASH,2348.0,40,Sell,-1
1135,1200000006319003,15/12/2021,2021-12-15 10:41:00,2021-12-15 10:41:00,LUPIN,NSE_CASH,927.373,100,Buy,1
1136,1200000006949836,15/12/2021,2021-12-15 10:51:00,2021-12-15 10:51:00,LUPIN,NSE_CASH,926.0520833333334,240,Sell,-1
1137,1000000000416586,16/12/2021,2021-12-16 09:16:00,2021-12-16 09:16:00,BOROLTD,NSE_CASH,382.99566666666664,300,Buy,1
1138,1000000000736405,16/12/2021,2021-12-16 09:20:00,2021-12-16 09:20:00,BOROLTD,NSE_CASH,390.59200000000004,150,Sell,-1
1139,1000000001077248,16/12/2021,2021-12-16 09:22:00,2021-12-16 09:22:00,BOROLTD,NSE_CASH,391.0,150,Buy,1
1140,1000000000957937,16/12/2021,2021-12-16 09:22:00,2021-12-16 09:22:00,BOROLTD,NSE_CASH,388.0,150,Sell,-1
1141,1000000001134053,16/12/2021,2021-12-16 09:23:00,2021-12-16 09:23:00,BOROLTD,NSE_CASH,396.3,150,Sell,-1
1142,1000000001304418,16/12/2021,2021-12-16 09:26:00,2021-12-16 09:26:00,BOROLTD,NSE_CASH,392.8,200,Buy,1
1143,1000000001494439,16/12/2021,2021-12-16 09:30:00,2021-12-16 09:30:00,BOROLTD,NSE_CASH,390.78274999999996,200,Sell,-1
1144,1300000000723497,17/12/2021,2021-12-17 09:17:00,2021-12-17 09:17:00,TVSMOTOR,NSE_CASH,627.15,300,Sell,-1
1145,1300000005513810,17/12/2021,2021-12-17 10:03:00,2021-12-17 10:03:00,TVSMOTOR,NSE_CASH,619.7,100,Buy,1
1146,1300000001056948,17/12/2021,2021-12-17 10:13:00,2021-12-17 10:13:00,TVSMOTOR,NSE_CASH,619.5515,100,Buy,1
1147,1300000006836882,17/12/2021,2021-12-17 10:15:00,2021-12-17 10:15:00,TVSMOTOR,NSE_CASH,618.0,100,Buy,1
1148,1300000001213130,21/12/2021,2021-12-21 09:24:00,2021-12-21 09:24:00,STAR,NSE_CASH,426.5,500,Buy,1
1149,1300000001607090,21/12/2021,2021-12-21 09:29:00,2021-12-21 09:29:00,STAR,NSE_CASH,423.10580000000004,500,Sell,-1
1150,1300000002171716,21/12/2021,2021-12-21 09:30:00,2021-12-21 09:30:00,STAR,NSE_CASH,424.65,500,Sell,-1
1151,1300000002550648,21/12/2021,2021-12-21 09:39:00,2021-12-21 09:39:00,STAR,NSE_CASH,411.6,250,Buy,1
1152,1300000002301746,21/12/2021,2021-12-21 09:43:00,2021-12-21 09:43:00,STAR,NSE_CASH,414.8346,250,Buy,1
1153,1300000000603121,22/12/2021,2021-12-22 09:18:00,2021-12-22 09:18:00,SONACOMS,NSE_CASH,713.05,300,Sell,-1
1154,1300000000969042,22/12/2021,2021-12-22 09:19:00,2021-12-22 09:19:00,SONACOMS,NSE_CASH,715.6,60,Sell,-1
1155,1300000001047429,22/12/2021,2021-12-22 09:20:00,2021-12-22 09:20:00,SONACOMS,NSE_CASH,718.4086666666666,300,Buy,1
1156,1300000001113998,22/12/2021,2021-12-22 09:20:00,2021-12-22 09:20:00,SONACOMS,NSE_CASH,721.585142857143,350,Buy,1
1157,1300000001092307,22/12/2021,2021-12-22 09:20:00,2021-12-22 09:20:00,SONACOMS,NSE_CASH,720.0333333333333,60,Buy,1
1158,1300000001259803,22/12/2021,2021-12-22 09:21:00,2021-12-22 09:21:00,SONACOMS,NSE_CASH,721.8757499999999,200,Sell,-1
1159,1300000001497483,22/12/2021,2021-12-22 09:23:00,2021-12-22 09:23:00,SONACOMS,NSE_CASH,718.9625,200,Buy,1
1160,1300000001693915,22/12/2021,2021-12-22 09:45:00,2021-12-22 09:45:00,SONACOMS,NSE_CASH,715.5218571428572,350,Sell,-1
1161,1300000003777338,22/12/2021,2021-12-22 09:46:00,2021-12-22 09:46:00,SONACOMS,NSE_CASH,716.8,300,Sell,-1
1162,1300000003851404,22/12/2021,2021-12-22 11:00:00,2021-12-22 11:00:00,SONACOMS,NSE_CASH,714.901,300,Buy,1
1163,1000000000458185,23/12/2021,2021-12-23 09:17:00,2021-12-23 09:17:00,BSOFT,NSE_CASH,514.72925,400,Buy,1
1164,1000000000819721,23/12/2021,2021-12-23 09:25:00,2021-12-23 09:25:00,BSOFT,NSE_CASH,519.6,200,Sell,-1
1165,1000000001415085,23/12/2021,2021-12-23 09:29:00,2021-12-23 09:29:00,BSOFT,NSE_CASH,522.6,200,Buy,1
1166,1000000001586501,23/12/2021,2021-12-23 09:35:00,2021-12-23 09:35:00,BSOFT,NSE_CASH,518.2235000000001,200,Sell,-1
1167,1000000001864449,23/12/2021,2021-12-23 09:35:00,2021-12-23 09:35:00,BSOFT,NSE_CASH,519.0,200,Buy,1
1168,1000000001894448,23/12/2021,2021-12-23 09:55:00,2021-12-23 09:55:00,BSOFT,NSE_CASH,523.25,400,Sell,-1
1169,1000000002975438,23/12/2021,2021-12-23 09:58:00,2021-12-23 09:58:00,BSOFT,NSE_CASH,521.0,200,Buy,1
1170,1000000003165566,23/12/2021,2021-12-23 10:11:00,2021-12-23 10:11:00,BSOFT,NSE_CASH,520.0,200,Sell,-1
1171,1000000003858695,23/12/2021,2021-12-23 10:12:00,2021-12-23 10:12:00,BSOFT,NSE_CASH,520.3,400,Sell,-1
1172,1000000004280298,23/12/2021,2021-12-23 10:32:00,2021-12-23 10:32:00,BSOFT,NSE_CASH,521.395,400,Buy,1
1173,1000000007170434,23/12/2021,2021-12-23 11:42:00,2021-12-23 11:42:00,BSOFT,NSE_CASH,516.2,400,Sell,-1
1174,1000000007228192,23/12/2021,2021-12-23 11:45:00,2021-12-23 11:45:00,BSOFT,NSE_CASH,516.05,200,Buy,1
1175,1000000007246077,23/12/2021,2021-12-23 11:45:00,2021-12-23 11:45:00,BSOFT,NSE_CASH,516.5,200,Sell,-1
1176,1000000007279210,23/12/2021,2021-12-23 11:55:00,2021-12-23 11:55:00,BSOFT,NSE_CASH,518.41025,200,Buy,1
1177,1000000007576271,23/12/2021,2021-12-23 11:56:00,2021-12-23 11:56:00,BSOFT,NSE_CASH,518.7814999999999,200,Buy,1
1178,1000000000151572,24/12/2021,2021-12-24 09:15:00,2021-12-24 09:15:00,BSOFT,NSE_CASH,534.3340000000001,400,Buy,1
1179,1000000000339104,24/12/2021,2021-12-24 09:16:00,2021-12-24 09:16:00,BSOFT,NSE_CASH,529.610875,400,Sell,-1
1180,1000000000303396,24/12/2021,2021-12-24 09:16:00,2021-12-24 09:16:00,BSOFT,NSE_CASH,529.79975,400,Sell,-1
1181,1000000000425863,24/12/2021,2021-12-24 09:17:00,2021-12-24 09:17:00,BSOFT,NSE_CASH,526.45,400,Buy,1
1182,1000000000791357,24/12/2021,2021-12-24 09:20:00,2021-12-24 09:20:00,BSOFT,NSE_CASH,528.1225,400,Sell,-1
1183,1000000000858984,24/12/2021,2021-12-24 09:21:00,2021-12-24 09:21:00,BSOFT,NSE_CASH,530.510625,400,Buy,1
1184,1000000000877669,24/12/2021,2021-12-24 09:21:00,2021-12-24 09:21:00,BSOFT,NSE_CASH,531.934875,400,Buy,1
1185,1000000001426404,24/12/2021,2021-12-24 09:27:00,2021-12-24 09:27:00,BSOFT,NSE_CASH,528.506125,400,Sell,-1
1186,1000000001492402,24/12/2021,2021-12-24 09:28:00,2021-12-24 09:28:00,BSOFT,NSE_CASH,531.5538750000001,400,Buy,1
1187,1000000001450002,24/12/2021,2021-12-24 09:28:00,2021-12-24 09:28:00,BSOFT,NSE_CASH,528.75,400,Sell,-1
1188,1000000001593631,24/12/2021,2021-12-24 09:29:00,2021-12-24 09:29:00,BSOFT,NSE_CASH,532.623875,400,Buy,1
1189,1000000001644564,24/12/2021,2021-12-24 09:51:00,2021-12-24 09:51:00,BSOFT,NSE_CASH,531.2095,400,Sell,-1
1190,1000000003247436,24/12/2021,2021-12-24 09:52:00,2021-12-24 09:52:00,BSOFT,NSE_CASH,531.55,400,Buy,1
1191,1000000003639816,24/12/2021,2021-12-24 09:58:00,2021-12-24 09:58:00,BSOFT,NSE_CASH,531.3380000000001,400,Sell,-1
1192,1000000003647190,24/12/2021,2021-12-24 09:58:00,2021-12-24 09:58:00,BSOFT,NSE_CASH,531.25,400,Sell,-1
1193,1000000004013008,24/12/2021,2021-12-24 10:05:00,2021-12-24 10:05:00,BSOFT,NSE_CASH,528.1,200,Buy,1
1194,1000000004043113,24/12/2021,2021-12-24 10:06:00,2021-12-24 10:06:00,BSOFT,NSE_CASH,527.2,200,Sell,-1
1195,1000000004714578,24/12/2021,2021-12-24 10:17:00,2021-12-24 10:17:00,BSOFT,NSE_CASH,529.97825,400,Buy,1
1196,1000000004729147,24/12/2021,2021-12-24 10:17:00,2021-12-24 10:17:00,BSOFT,NSE_CASH,530.65,400,Buy,1
1197,1000000005419723,24/12/2021,2021-12-24 10:32:00,2021-12-24 10:32:00,BSOFT,NSE_CASH,534.7,1,Sell,-1
1198,1000000005438372,24/12/2021,2021-12-24 10:33:00,2021-12-24 10:33:00,BSOFT,NSE_CASH,534.0,199,Sell,-1
1199,1000000005481512,24/12/2021,2021-12-24 10:34:00,2021-12-24 10:34:00,BSOFT,NSE_CASH,533.1,200,Buy,1
1200,1000000014389750,24/12/2021,2021-12-24 15:14:00,2021-12-24 15:14:00,BSOFT,NSE_CASH,531.102375,400,Sell,-1
1201,1000000000154340,27/12/2021,2021-12-27 09:15:00,2021-12-27 09:15:00,BSOFT,NSE_CASH,525.0,400,Buy,1
1202,1000000000479047,27/12/2021,2021-12-27 09:17:00,2021-12-27 09:17:00,BSOFT,NSE_CASH,521.611875,400,Sell,-1
1203,1000000000430877,27/12/2021,2021-12-27 09:17:00,2021-12-27 09:17:00,BSOFT,NSE_CASH,522.95,400,Sell,-1
1204,1000000000662761,27/12/2021,2021-12-27 09:23:00,2021-12-27 09:23:00,BSOFT,NSE_CASH,525.512125,400,Buy,1
1205,1000000001320767,27/12/2021,2021-12-27 09:24:00,2021-12-27 09:24:00,BSOFT,NSE_CASH,526.4447142857142,350,Buy,1
1206,1000000002369589,27/12/2021,2021-12-27 09:35:00,2021-12-27 09:35:00,BSOFT,NSE_CASH,523.264,350,Sell,-1
1207,1000000002392522,27/12/2021,2021-12-27 09:36:00,2021-12-27 09:36:00,BSOFT,NSE_CASH,523.5635,300,Sell,-1
1208,1000000004402229,27/12/2021,2021-12-27 10:07:00,2021-12-27 10:07:00,BSOFT,NSE_CASH,525.5414999999999,300,Buy,1
1209,1200000004411432,27/12/2021,2021-12-27 10:09:00,2021-12-27 10:09:00,KPITTECH,NSE_CASH,554.15,200,Buy,1
1210,1200000004496529,27/12/2021,2021-12-27 10:13:00,2021-12-27 10:13:00,KPITTECH,NSE_CASH,550.15,160,Buy,1
1211,1200000005882041,27/12/2021,2021-12-27 10:37:00,2021-12-27 10:37:00,KPITTECH,NSE_CASH,557.0,360,Sell,-1
