,OrderId,Date,MinTime,MaxTime,Symbol,Segment,AvgExecPx,ExecQty,TradeType,Sign,runningDebit,runningQty,runningCredit,realizedPnL,maxDDBreached,isRevenge
939,1000000000974542,05/07/2022,2022-05-07 09:23:00,2022-05-07 09:23:00,ANGELONE,NSE_CASH,1297.5330000000001,50,Buy,1,90891.65000000001,50.0,,,,
940,1000000001029077,05/07/2022,2022-05-07 09:24:00,2022-05-07 09:24:00,ANGELONE,NSE_CASH,1298.0,20,Buy,1,116851.65000000001,70.0,,,,
941,1000000001086077,05/07/2022,2022-05-07 09:25:00,2022-05-07 09:25:00,ANGELONE,NSE_CASH,1290.0,70,Sell,-1,,0.0,116240.0,-536.6500000000087,,
942,1000000001349863,05/07/2022,2022-05-07 09:28:00,2022-05-07 09:28:00,ANGELONE,NSE_CASH,1294.9583333333333,30,Buy,1,155700.40000000002,30.0,,,,
943,1000000001360784,05/07/2022,2022-05-07 09:28:00,2022-05-07 09:28:00,ANGELONE,NSE_CASH,1298.8916666666667,30,Buy,1,194667.15000000002,60.0,,,,
944,1000000001416082,05/07/2022,2022-05-07 09:34:00,2022-05-07 09:34:00,ANGELONE,NSE_CASH,1292.35,60,Sell,-1,,0.0,193781.0,-349.50000000001455,,
945,1000000001885317,05/07/2022,2022-05-07 09:38:00,2022-05-07 09:38:00,ANGELONE,NSE_CASH,1290.5,50,Sell,-1,,-50.0,258306.0,,,
946,1000000001977614,05/07/2022,2022-05-07 09:41:00,2022-05-07 09:41:00,ANGELONE,NSE_CASH,1294.0,50,Buy,1,324077.15,50.0,,,,
947,1000000002149109,05/07/2022,2022-05-07 09:41:00,2022-05-07 09:41:00,ANGELONE,NSE_CASH,1294.2,50,Buy,1,259377.15000000002,0.0,,-721.6500000000087,,
948,1000000002174641,05/07/2022,2022-05-07 09:42:00,2022-05-07 09:42:00,ANGELONE,NSE_CASH,1295.4,20,Buy,1,349985.15,70.0,,,,
949,1000000002635419,05/07/2022,2022-05-07 09:51:00,2022-05-07 09:51:00,ANGELONE,NSE_CASH,1291.9042857142856,35,Sell,-1,,35.0,303522.65,,,
950,1000000002608110,05/07/2022,2022-05-07 09:51:00,2022-05-07 09:51:00,ANGELONE,NSE_CASH,1290.95,35,Sell,-1,,0.0,348705.9,-557.5999999999913,,
951,1000000002774338,05/07/2022,2022-05-07 09:54:00,2022-05-07 09:54:00,ANGELONE,NSE_CASH,1291.016,50,Sell,-1,,-50.0,413256.7,,,
952,1000000002794752,05/07/2022,2022-05-07 09:54:00,2022-05-07 09:54:00,ANGELONE,NSE_CASH,1291.0,20,Sell,-1,,-70.0,439076.7,,,
953,1000000002890864,05/07/2022,2022-05-07 10:13:00,2022-05-07 10:13:00,ANGELONE,NSE_CASH,1285.8214285714287,70,Buy,1,439992.65,0.0,,-358.3500000000204,,
954,1000000003755242,05/07/2022,2022-05-07 10:18:00,2022-05-07 10:18:00,ANGELONE,NSE_CASH,1284.0,20,Sell,-1,,-20.0,464756.7,,,
955,1000000003743701,05/07/2022,2022-05-07 10:18:00,2022-05-07 10:18:00,ANGELONE,NSE_CASH,1284.0,30,Sell,-1,,-50.0,503276.7,,,
956,1000000003900276,05/07/2022,2022-05-07 10:21:00,2022-05-07 10:21:00,ANGELONE,NSE_CASH,1281.6,20,Sell,-1,,-70.0,528908.7,,,
957,1000000003789574,05/07/2022,2022-05-07 10:22:00,2022-05-07 10:22:00,ANGELONE,NSE_CASH,1284.85,70,Buy,1,529932.15,0.0,,-665.1000000000495,,
958,1000000000768242,06/07/2022,2022-06-07 09:23:00,2022-06-07 09:23:00,ANGELONE,NSE_CASH,1256.45,50,Sell,-1,,-50.0,62822.5,,,
959,1000000001060019,06/07/2022,2022-06-07 09:24:00,2022-06-07 09:24:00,ANGELONE,NSE_CASH,1260.9,50,Buy,1,63045.00000000001,0.0,,-222.50000000000728,,
960,1000000001210685,06/07/2022,2022-06-07 09:26:00,2022-06-07 09:26:00,ANGELONE,NSE_CASH,1255.3,50,Sell,-1,,-50.0,125587.5,,,
961,1000000001249859,06/07/2022,2022-06-07 09:26:00,2022-06-07 09:26:00,ANGELONE,NSE_CASH,1256.75,20,Sell,-1,,-70.0,150722.5,,,
962,1000000001414681,06/07/2022,2022-06-07 09:33:00,2022-06-07 09:33:00,ANGELONE,NSE_CASH,1245.9042857142858,35,Buy,1,106651.65000000001,-35.0,,,,
963,1000000001822443,06/07/2022,2022-06-07 09:34:00,2022-06-07 09:34:00,ANGELONE,NSE_CASH,1247.9914285714285,35,Buy,1,150331.35,0.0,,613.6500000000015,,
964,1000000001888136,06/07/2022,2022-06-07 09:36:00,2022-06-07 09:36:00,ANGELONE,NSE_CASH,1243.0710000000001,50,Sell,-1,,-50.0,212876.05000000002,,,
965,1000000002374798,06/07/2022,2022-06-07 09:42:00,2022-06-07 09:42:00,ANGELONE,NSE_CASH,1229.9,25,Buy,1,181078.85,-25.0,,,,
966,1000000002021507,06/07/2022,2022-06-07 09:42:00,2022-06-07 09:42:00,ANGELONE,NSE_CASH,1228.292,25,Buy,1,211786.15,0.0,,476.2500000000218,,
967,1000000002715604,06/07/2022,2022-06-07 09:46:00,2022-06-07 09:46:00,ANGELONE,NSE_CASH,1239.4516666666668,30,Buy,1,248969.7,30.0,,,,
968,1000000002690037,06/07/2022,2022-06-07 09:46:00,2022-06-07 09:46:00,ANGELONE,NSE_CASH,1238.0,30,Sell,-1,,0.0,250016.05000000002,570.099999999984,,
969,1000000002761520,06/07/2022,2022-06-07 09:50:00,2022-06-07 09:50:00,ANGELONE,NSE_CASH,1234.25,30,Sell,-1,,-30.0,287043.55000000005,,,
970,1000000003026038,06/07/2022,2022-06-07 09:53:00,2022-06-07 09:53:00,ANGELONE,NSE_CASH,1240.7533333333336,30,Buy,1,286192.30000000005,0.0,,281.150000000016,,
971,1000000003591032,06/07/2022,2022-06-07 10:00:00,2022-06-07 10:00:00,ANGELONE,NSE_CASH,1235.55,50,Sell,-1,,-50.0,348821.05000000005,,,
972,1000000003599959,06/07/2022,2022-06-07 10:00:00,2022-06-07 10:00:00,ANGELONE,NSE_CASH,1235.3,20,Sell,-1,,-70.0,373527.05000000005,,,
973,1000000004213809,06/07/2022,2022-06-07 10:13:00,2022-06-07 10:13:00,ANGELONE,NSE_CASH,1243.12,20,Buy,1,311054.70000000007,-50.0,,,,
974,1000000004208223,06/07/2022,2022-06-07 10:13:00,2022-06-07 10:13:00,ANGELONE,NSE_CASH,1242.6,20,Buy,1,335906.70000000007,-30.0,,,,
975,1000000004225153,06/07/2022,2022-06-07 10:14:00,2022-06-07 10:14:00,ANGELONE,NSE_CASH,1242.95,20,Buy,1,360765.70000000007,-10.0,,,,
976,1000000004254760,06/07/2022,2022-06-07 10:15:00,2022-06-07 10:15:00,ANGELONE,NSE_CASH,1241.3,10,Buy,1,373178.70000000007,0.0,,67.19999999996071,,
977,1000000004887587,06/07/2022,2022-06-07 10:31:00,2022-06-07 10:31:00,ANGELONE,NSE_CASH,1235.1825000000001,20,Sell,-1,,-20.0,398230.70000000007,,,
978,1000000004892621,06/07/2022,2022-06-07 10:31:00,2022-06-07 10:31:00,ANGELONE,NSE_CASH,1236.098,50,Sell,-1,,-70.0,460035.6000000001,,,
979,1000000005502543,06/07/2022,2022-06-07 11:40:00,2022-06-07 11:40:00,ANGELONE,NSE_CASH,1226.3,30,Buy,1,409967.70000000007,-40.0,,,,
980,1000000007761630,06/07/2022,2022-06-07 11:49:00,2022-06-07 11:49:00,ANGELONE,NSE_CASH,1224.55,5,Buy,1,416090.45000000007,-35.0,,,,
981,1000000008405199,06/07/2022,2022-06-07 12:07:00,2022-06-07 12:07:00,ANGELONE,NSE_CASH,1226.98,5,Buy,1,422225.3500000001,-30.0,,,,
982,1000000006961359,06/07/2022,2022-06-07 12:15:00,2022-06-07 12:15:00,ANGELONE,NSE_CASH,1228.0,30,Buy,1,459065.3500000001,0.0,,903.0500000000393,,
983,1000000000165442,08/07/2022,2022-08-07 09:15:00,2022-08-07 09:15:00,ANGELONE,NSE_CASH,1322.0,20,Buy,1,26440.0,20.0,,,,
984,1000000000291734,08/07/2022,2022-08-07 09:16:00,2022-08-07 09:16:00,ANGELONE,NSE_CASH,1310.45,20,Sell,-1,,0.0,26209.0,-231.0,,
985,1000000000656379,08/07/2022,2022-08-07 09:20:00,2022-08-07 09:20:00,ANGELONE,NSE_CASH,1305.35,70,Sell,-1,,-70.0,117583.5,,,
986,1000000000724616,08/07/2022,2022-08-07 09:23:00,2022-08-07 09:23:00,ANGELONE,NSE_CASH,1308.9907142857144,70,Buy,1,118069.35,0.0,,-254.85000000000582,,
987,1000000001009331,08/07/2022,2022-08-07 09:23:00,2022-08-07 09:23:00,ANGELONE,NSE_CASH,1309.75,70,Buy,1,209751.85,70.0,,,,
988,1000000001032268,08/07/2022,2022-08-07 09:23:00,2022-08-07 09:23:00,ANGELONE,NSE_CASH,1310.35,5,Buy,1,216303.6,75.0,,,,
989,1000000001406858,08/07/2022,2022-08-07 09:28:00,2022-08-07 09:28:00,ANGELONE,NSE_CASH,1303.0046666666665,75,Sell,-1,,0.0,215308.84999999998,-739.9000000000233,,
990,1000000001438639,08/07/2022,2022-08-07 09:29:00,2022-08-07 09:29:00,ANGELONE,NSE_CASH,1304.75,70,Sell,-1,,-70.0,306641.35,,,
991,1000000001757185,08/07/2022,2022-08-07 09:34:00,2022-08-07 09:34:00,ANGELONE,NSE_CASH,1310.6,70,Buy,1,308045.6,0.0,,-664.3499999999767,,
992,1000000001823614,08/07/2022,2022-08-07 09:34:00,2022-08-07 09:34:00,ANGELONE,NSE_CASH,1310.6,65,Buy,1,393234.6,65.0,,,,
993,1000000001848390,08/07/2022,2022-08-07 09:34:00,2022-08-07 09:34:00,ANGELONE,NSE_CASH,1313.0,5,Buy,1,399799.6,70.0,,,,
994,1000000002522304,08/07/2022,2022-08-07 09:46:00,2022-08-07 09:46:00,ANGELONE,NSE_CASH,1319.7999999999997,10,Sell,-1,,60.0,319839.35,,,
995,1000000002259939,08/07/2022,2022-08-07 09:47:00,2022-08-07 09:47:00,ANGELONE,NSE_CASH,1318.5,50,Sell,-1,,10.0,385764.35,,,
996,1000000002662366,08/07/2022,2022-08-07 09:47:00,2022-08-07 09:47:00,ANGELONE,NSE_CASH,1318.6,10,Sell,-1,,0.0,398950.35,-184.90000000002328,,
997,1000000002768385,08/07/2022,2022-08-07 09:49:00,2022-08-07 09:49:00,ANGELONE,NSE_CASH,1315.54,70,Sell,-1,,-70.0,491038.14999999997,,,
998,1000000002678974,08/07/2022,2022-08-07 09:49:00,2022-08-07 09:49:00,ANGELONE,NSE_CASH,1318.95,70,Buy,1,492126.1,0.0,,-903.0499999999884,,
999,1000000002900919,08/07/2022,2022-08-07 09:52:00,2022-08-07 09:52:00,ANGELONE,NSE_CASH,1311.0,70,Sell,-1,,-70.0,582808.1499999999,,,
1000,1000000003455572,08/07/2022,2022-08-07 10:09:00,2022-08-07 10:09:00,ANGELONE,NSE_CASH,1302.96,10,Buy,1,505155.69999999995,-60.0,,,,
1001,1000000003106374,08/07/2022,2022-08-07 10:11:00,2022-08-07 10:11:00,ANGELONE,NSE_CASH,1305.2,30,Buy,1,544311.7,-30.0,,,,
1002,1000000002973101,08/07/2022,2022-08-07 10:11:00,2022-08-07 10:11:00,ANGELONE,NSE_CASH,1306.57,30,Buy,1,583508.7999999999,0.0,,202.39999999996508,,
1003,1000000004106204,08/07/2022,2022-08-07 10:20:00,2022-08-07 10:20:00,ANGELONE,NSE_CASH,1306.5,60,Sell,-1,,-60.0,661198.1499999999,,,
1004,1000000004208699,08/07/2022,2022-08-07 10:23:00,2022-08-07 10:23:00,ANGELONE,NSE_CASH,1305.4384615384615,13,Sell,-1,,-73.0,678168.8499999999,,,
1005,1000000004137781,08/07/2022,2022-08-07 10:39:00,2022-08-07 10:39:00,ANGELONE,NSE_CASH,1306.9438356164383,73,Buy,1,678915.7,0.0,,-949.2500000000582,,
1006,1200000000341180,01/12/2021,2021-01-12 09:16:00,2021-01-12 09:16:00,KPITTECH,NSE_CASH,515.0,140,Buy,1,72100.0,140.0,,,,
1007,1200000000652611,01/12/2021,2021-01-12 09:26:00,2021-01-12 09:26:00,KPITTECH,NSE_CASH,521.5692857142857,140,Sell,-1,,0.0,73019.7,919.6999999999971,,
1008,1200000001782937,01/12/2021,2021-01-12 09:26:00,2021-01-12 09:26:00,KPITTECH,NSE_CASH,524.5809999999999,100,Buy,1,124558.09999999999,100.0,,,,
1009,1200000001874959,01/12/2021,2021-01-12 09:28:00,2021-01-12 09:28:00,KPITTECH,NSE_CASH,527.0,100,Sell,-1,,0.0,125719.7,241.90000000000873,,
1010,1000000000319318,02/12/2021,2021-02-12 09:16:00,2021-02-12 09:16:00,BSE,NSE_CASH,1683.05,60,Buy,1,100983.0,60.0,,,,
1011,1000000000651965,02/12/2021,2021-02-12 09:18:00,2021-02-12 09:18:00,BSE,NSE_CASH,1673.0,50,Buy,1,184633.0,110.0,,,,
1012,1000000000724281,02/12/2021,2021-02-12 09:23:00,2021-02-12 09:23:00,BSE,NSE_CASH,1661.7160000000001,50,Sell,-1,,60.0,83085.8,,,
1013,1000000000555842,02/12/2021,2021-02-12 09:23:00,2021-02-12 09:23:00,BSE,NSE_CASH,1664.0,60,Sell,-1,,0.0,182925.8,-1707.2000000000116,True,
1014,1000000001154761,02/12/2021,2021-02-12 09:24:00,2021-02-12 09:24:00,BSE,NSE_CASH,1664.0,100,Sell,-1,,-100.0,349325.8,,,True
1015,1000000001565248,02/12/2021,2021-02-12 09:30:00,2021-02-12 09:30:00,BSE,NSE_CASH,1676.0,100,Buy,1,352233.0,0.0,,-1200.0,,
1016,1000000001847969,02/12/2021,2021-02-12 09:31:00,2021-02-12 09:31:00,BSE,NSE_CASH,1667.0,100,Sell,-1,,-100.0,516025.8,,,
1017,1000000002763449,02/12/2021,2021-02-12 09:43:00,2021-02-12 09:43:00,BSE,NSE_CASH,1672.933,100,Buy,1,519526.3,0.0,,-2300.5,True,
1018,1000000002734181,02/12/2021,2021-02-12 09:43:00,2021-02-12 09:43:00,BSE,NSE_CASH,1674.3425,100,Buy,1,686960.55,100.0,,,,True
1019,1000000002794455,02/12/2021,2021-02-12 10:01:00,2021-02-12 10:01:00,BSE,NSE_CASH,1725.0,100,Sell,-1,,0.0,688525.8,3865.75,,
1020,1000000000165570,03/12/2021,2021-03-12 09:16:00,2021-03-12 09:16:00,BSE,NSE_CASH,1926.15,50,Buy,1,96307.5,50.0,,,,
1021,1000000000936942,03/12/2021,2021-03-12 09:22:00,2021-03-12 09:22:00,BSE,NSE_CASH,1892.95,50,Buy,1,190955.0,100.0,,,,
1022,1000000001323005,03/12/2021,2021-03-12 09:24:00,2021-03-12 09:24:00,BSE,NSE_CASH,1875.0,10,Buy,1,209705.0,110.0,,,,
1023,1000000002518639,03/12/2021,2021-03-12 09:37:00,2021-03-12 09:37:00,BSE,NSE_CASH,1882.279090909091,110,Sell,-1,,0.0,207050.7,-2654.2999999999884,True,
1024,1000000002543167,03/12/2021,2021-03-12 09:38:00,2021-03-12 09:38:00,BSE,NSE_CASH,1885.0,100,Sell,-1,,-100.0,395550.7,,,True
1025,1000000004624953,03/12/2021,2021-03-12 10:08:00,2021-03-12 10:08:00,BSE,NSE_CASH,1876.3,5,Sell,-1,,-105.0,404932.2,,,
1026,1000000007956220,03/12/2021,2021-03-12 11:25:00,2021-03-12 11:25:00,BSE,NSE_CASH,1896.2357142857143,105,Buy,1,408809.75,0.0,,-1223.25,,
1027,1000000007975827,03/12/2021,2021-03-12 11:26:00,2021-03-12 11:26:00,BSE,NSE_CASH,1898.8404999999998,100,Buy,1,598693.8,100.0,,,,
1028,1000000008986823,03/12/2021,2021-03-12 11:54:00,2021-03-12 11:54:00,BSE,NSE_CASH,1876.6294736842103,95,Sell,-1,,5.0,583212.0,,,
1029,1000000008967681,03/12/2021,2021-03-12 11:54:00,2021-03-12 11:54:00,BSE,NSE_CASH,1877.2875,100,Sell,-1,,-95.0,770940.75,-4872.112500000047,True,
1030,1000000009726306,03/12/2021,2021-03-12 12:26:00,2021-03-12 12:26:00,BSE,NSE_CASH,1855.5,95,Buy,1,774966.3,0.0,,846.5625,,
1031,1000000012559140,03/12/2021,2021-03-12 13:33:00,2021-03-12 13:33:00,BSE,NSE_CASH,1881.0,100,Buy,1,963066.3,100.0,,,,
1032,1000000012590596,03/12/2021,2021-03-12 13:38:00,2021-03-12 13:38:00,BSE,NSE_CASH,1867.42,100,Sell,-1,,0.0,957682.75,-6230.112500000047,True,
1033,1100000000466307,06/12/2021,2021-06-12 09:17:00,2021-06-12 09:17:00,ELGIEQUIP,NSE_CASH,301.9,300,Sell,-1,,-300.0,90570.0,,,
1034,1100000000698262,06/12/2021,2021-06-12 09:23:00,2021-06-12 09:23:00,ELGIEQUIP,NSE_CASH,296.6,300,Buy,1,88980.0,0.0,,1590.0,,
1035,1200000000517904,07/12/2021,2021-07-12 09:16:00,2021-07-12 09:17:00,LAOPALA,NSE_CASH,379.5,200,Sell,-1,,-200.0,75900.0,,,
1036,1200000000583698,07/12/2021,2021-07-12 09:19:00,2021-07-12 09:19:00,LAOPALA,NSE_CASH,378.64725,200,Buy,1,75729.45,0.0,,170.5500000000029,,
1037,1200000001316011,07/12/2021,2021-07-12 09:23:00,2021-07-12 09:23:00,LAOPALA,NSE_CASH,378.0,200,Buy,1,151329.45,200.0,,,,
1038,1200000001419399,07/12/2021,2021-07-12 09:39:00,2021-07-12 09:39:00,LAOPALA,NSE_CASH,379.8585,200,Sell,-1,,0.0,151871.7,371.6999999999971,,
1039,1200000003155783,07/12/2021,2021-07-12 09:41:00,2021-07-12 09:41:00,LAOPALA,NSE_CASH,385.1818,250,Sell,-1,,-250.0,248167.15000000002,,,
1040,1200000003079275,07/12/2021,2021-07-12 09:41:00,2021-07-12 09:41:00,LAOPALA,NSE_CASH,382.2,250,Buy,1,246879.45,0.0,,916.0000000000146,,
1041,1200000003317240,07/12/2021,2021-07-12 09:45:00,2021-07-12 09:45:00,LAOPALA,NSE_CASH,388.362987012987,385,Buy,1,396399.2,385.0,,,,
1042,1200000003595653,07/12/2021,2021-07-12 10:37:00,2021-07-12 10:37:00,LAOPALA,NSE_CASH,388.6633766233765,385,Sell,-1,,0.0,397802.55,487.34999999996217,,
1043,1200000006645087,07/12/2021,2021-07-12 10:40:00,2021-07-12 10:41:00,LAOPALA,NSE_CASH,389.5,400,Buy,1,552199.2,400.0,,,,
1044,1200000006843901,07/12/2021,2021-07-12 10:44:00,2021-07-12 10:44:00,LAOPALA,NSE_CASH,388.734625,400,Sell,-1,,0.0,553296.4,609.8500000001077,,
1045,1000000000160919,08/12/2021,2021-08-12 09:19:00,2021-08-12 09:20:00,BSE,NSE_CASH,1981.8588888888887,90,Buy,1,178367.3,90.0,,,,
1046,1000000001006486,08/12/2021,2021-08-12 09:45:00,2021-08-12 09:45:00,BSE,NSE_CASH,1968.3,56,Sell,-1,,34.0,110224.8,,,
1047,1000000002676501,08/12/2021,2021-08-12 09:46:00,2021-08-12 09:46:00,BSE,NSE_CASH,1971.5808823529412,34,Sell,-1,,0.0,177258.55,-1108.75,,
1048,1000000002706034,08/12/2021,2021-08-12 09:47:00,2021-08-12 09:47:00,BSE,NSE_CASH,1973.65,50,Sell,-1,,-50.0,275941.05,,,
1049,1000000002765769,08/12/2021,2021-08-12 09:55:00,2021-08-12 09:55:00,BSE,NSE_CASH,1967.6,50,Buy,1,276747.3,0.0,,302.5,,
1050,1000000003206555,08/12/2021,2021-08-12 09:56:00,2021-08-12 09:56:00,BSE,NSE_CASH,1969.2,50,Sell,-1,,-50.0,374401.05,,,
1051,1000000003274051,08/12/2021,2021-08-12 09:57:00,2021-08-12 09:57:00,BSE,NSE_CASH,1970.9012500000001,40,Sell,-1,,-90.0,453237.1,,,
1052,1000000003332661,08/12/2021,2021-08-12 10:25:00,2021-08-12 10:25:00,BSE,NSE_CASH,1981.5,90,Buy,1,455082.3,0.0,,-2147.7000000000116,True,
1053,1000000004788612,08/12/2021,2021-08-12 10:26:00,2021-08-12 10:26:00,BSE,NSE_CASH,1982.55,90,Buy,1,633511.8,90.0,,,,True
1054,1000000004981936,08/12/2021,2021-08-12 10:30:00,2021-08-12 10:30:00,BSE,NSE_CASH,1993.0,45,Buy,1,723196.8,135.0,,,,
1055,1000000004840465,08/12/2021,2021-08-12 10:30:00,2021-08-12 10:30:00,BSE,NSE_CASH,1994.0,45,Sell,-1,,90.0,542967.1,,,
1056,1000000005566674,08/12/2021,2021-08-12 10:42:00,2021-08-12 10:42:00,BSE,NSE_CASH,2010.0,45,Sell,-1,,45.0,633417.1,,,
1057,1000000005586574,08/12/2021,2021-08-12 10:44:00,2021-08-12 10:44:00,BSE,NSE_CASH,2005.0,45,Sell,-1,,0.0,723642.1,2592.999999999942,,
1058,1000000005714093,08/12/2021,2021-08-12 10:45:00,2021-08-12 10:45:00,BSE,NSE_CASH,2017.8,90,Buy,1,904798.8,90.0,,,,
1059,1000000005730571,08/12/2021,2021-08-12 10:46:00,2021-08-12 10:46:00,BSE,NSE_CASH,2031.5,90,Sell,-1,,0.0,906477.1,-914.7000000000116,,
1060,1000000005867369,08/12/2021,2021-08-12 10:49:00,2021-08-12 10:49:00,BSE,NSE_CASH,2042.7005555555554,90,Buy,1,1088641.85,90.0,,,,
1061,1000000005933392,08/12/2021,2021-08-12 10:50:00,2021-08-12 10:50:00,BSE,NSE_CASH,2050.127222222222,90,Sell,-1,,0.0,1090988.55,3261.399999999965,,
1062,1300000000586993,09/12/2021,2021-09-12 09:17:00,2021-09-12 09:17:00,WHIRLPOOL,NSE_CASH,1900.45,100,Buy,1,190045.0,100.0,,,,
1063,1300000007455991,09/12/2021,2021-09-12 10:48:00,2021-09-12 10:48:00,WHIRLPOOL,NSE_CASH,1896.9790000000003,100,Sell,-1,,0.0,189697.90000000002,-347.0999999999767,,
1064,1000000006325564,09/12/2021,2021-09-12 11:05:00,2021-09-12 11:05:00,BSE,NSE_CASH,2049.0,96,Buy,1,196704.0,96.0,,,,
1065,1000000006522982,09/12/2021,2021-09-12 11:16:00,2021-09-12 11:16:00,BSE,NSE_CASH,2040.0,96,Sell,-1,,0.0,195840.0,-864.0,,
1066,1000000011282125,09/12/2021,2021-09-12 13:43:00,2021-09-12 13:44:00,BSE,NSE_CASH,2058.0,95,Buy,1,392214.0,95.0,,,,
1067,1000000011965513,09/12/2021,2021-09-12 14:08:00,2021-09-12 14:08:00,BSE,NSE_CASH,2045.0,95,Sell,-1,,0.0,390115.0,-1235.0,,
1068,1000000000356934,10/12/2021,2021-10-12 09:16:00,2021-10-12 09:16:00,BSE,NSE_CASH,2047.9477777777784,90,Sell,-1,,-90.0,184315.30000000005,,,
1069,1000000000640922,10/12/2021,2021-10-12 09:18:00,2021-10-12 09:18:00,BSE,NSE_CASH,2064.944705882353,85,Buy,1,175520.30000000002,-5.0,,,,
1070,1000000000426378,10/12/2021,2021-10-12 09:18:00,2021-10-12 09:18:00,BSE,NSE_CASH,2058.391666666667,90,Buy,1,360775.55000000005,85.0,,-1496.958333333314,True,
1071,1000000000715867,10/12/2021,2021-10-12 09:19:00,2021-10-12 09:19:00,BSE,NSE_CASH,2068.3611764705884,85,Sell,-1,,0.0,360126.00000000006,847.4083333333256,,
1072,1000000000802480,10/12/2021,2021-10-12 09:21:00,2021-10-12 09:21:00,BSE,NSE_CASH,2076.15,89,Buy,1,545552.9,89.0,,,,
1073,1000000001013377,10/12/2021,2021-10-12 09:22:00,2021-10-12 09:22:00,BSE,NSE_CASH,2082.0,47,Sell,-1,,42.0,457980.00000000006,,,
1074,1000000001070686,10/12/2021,2021-10-12 09:24:00,2021-10-12 09:24:00,BSE,NSE_CASH,2075.25,47,Buy,1,643089.65,89.0,,,,
1075,1000000001779855,10/12/2021,2021-10-12 09:45:00,2021-10-12 09:45:00,BSE,NSE_CASH,2118.0,47,Sell,-1,,42.0,557526.0,,,
1076,1000000002927342,10/12/2021,2021-10-12 09:47:00,2021-10-12 09:47:00,BSE,NSE_CASH,2111.891666666667,42,Sell,-1,,0.0,646225.45,2288.3916666666046,,
1077,1000000003013631,10/12/2021,2021-10-12 09:50:00,2021-10-12 09:50:00,BSE,NSE_CASH,2107.2,40,Buy,1,727377.65,40.0,,,,
1078,1000000003553906,10/12/2021,2021-10-12 09:56:00,2021-10-12 09:56:00,BSE,NSE_CASH,2108.0,40,Sell,-1,,0.0,730545.45,879.4083333333256,,
1079,1000000003159878,10/12/2021,2021-10-12 09:59:00,2021-10-12 09:59:00,BSE,NSE_CASH,2115.6675000000005,40,Buy,1,812004.3500000001,40.0,,,,
1080,1000000003759561,10/12/2021,2021-10-12 09:59:00,2021-10-12 09:59:00,BSE,NSE_CASH,2110.0,40,Sell,-1,,0.0,814945.45,2061.6916666665347,,
1081,1000000003698062,10/12/2021,2021-10-12 10:01:00,2021-10-12 10:01:00,BSE,NSE_CASH,2103.65,40,Buy,1,896150.3500000001,40.0,,,,
1082,1000000003792828,10/12/2021,2021-10-12 10:05:00,2021-10-12 10:05:00,BSE,NSE_CASH,2097.1,42,Buy,1,984228.55,82.0,,,,
1083,1000000004228213,10/12/2021,2021-10-12 10:08:00,2021-10-12 10:08:00,BSE,NSE_CASH,2124.1464285714287,42,Sell,-1,,40.0,904159.6,,,
1084,1000000004300549,10/12/2021,2021-10-12 10:09:00,2021-10-12 10:09:00,BSE,NSE_CASH,2136.6375,40,Buy,1,1069694.05,80.0,,,,
1085,1000000004322716,10/12/2021,2021-10-12 10:11:00,2021-10-12 10:11:00,BSE,NSE_CASH,2129.0,40,Sell,-1,,40.0,989319.6,,,
1086,1000000004637789,10/12/2021,2021-10-12 10:18:00,2021-10-12 10:18:00,BSE,NSE_CASH,2137.94,40,Sell,-1,,0.0,1074837.2,3081.458333333372,,
1087,1300000001316665,13/12/2021,2021-12-13 09:22:00,2021-12-13 09:22:00,SBICARD,NSE_CASH,927.8,100,Buy,1,92780.0,100.0,,,,
1088,1300000001404444,13/12/2021,2021-12-13 09:53:00,2021-12-13 09:53:00,SBICARD,NSE_CASH,928.7985000000001,100,Sell,-1,,0.0,92879.85,99.85000000000582,,
1089,1300000005612080,13/12/2021,2021-12-13 10:06:00,2021-12-13 10:06:00,SBICARD,NSE_CASH,927.0,100,Sell,-1,,-100.0,185579.85,,,
1090,1300000006539188,13/12/2021,2021-12-13 10:19:00,2021-12-13 10:19:00,SBICARD,NSE_CASH,928.306,100,Buy,1,185610.6,0.0,,-130.60000000000582,,
1091,1000000003237922,13/12/2021,2021-12-13 09:51:00,2021-12-13 09:51:00,APLAPOLLO,NSE_CASH,1018.0,90,Buy,1,91620.0,90.0,,,,
1092,1000000003269888,13/12/2021,2021-12-13 10:13:00,2021-12-13 10:13:00,APLAPOLLO,NSE_CASH,1015.0022222222221,45,Sell,-1,,45.0,45675.1,,,
1093,1000000004386254,13/12/2021,2021-12-13 10:16:00,2021-12-13 10:16:00,APLAPOLLO,NSE_CASH,1015.6088888888889,45,Sell,-1,,0.0,91377.5,-242.5,,
1094,1000000004594459,13/12/2021,2021-12-13 10:18:00,2021-12-13 10:18:00,BSE,NSE_CASH,2142.1319999999996,50,Buy,1,107106.59999999998,50.0,,,,
1095,1000000004670780,13/12/2021,2021-12-13 10:19:00,2021-12-13 10:19:00,BSE,NSE_CASH,2134.494680851064,47,Buy,1,207427.84999999998,97.0,,,,
1096,1000000005373144,13/12/2021,2021-12-13 10:53:00,2021-12-13 10:53:00,BSE,NSE_CASH,2178.552380952381,42,Sell,-1,,55.0,91499.20000000001,,,
